Year,State,Region,Average WBA,Maximum WBA,Minimum WBA,Average Weekly Wage,Indexer,Non-indexer,Recipiency Rate,Replacement Ratio 1,Replacement Ratio 2,National CPI-U,Regional CPI-U,"Real Average WBA (base 2004, region)","Real Maximum WBA (base 2004, region)","Real Average WBA (base 2004, nation)","Real Maximum WBA (base 2004, nation)","Real Average WBA (base 2024, region)","Real Maximum WBA (base 2024, region)","Real Average WBA (base 2024, nation)","Real Maximum WBA (base 2024, nation)"
2018,TN,South,239.99,275.0,30.0,760.64,False,True,0.14042738878774,0.37,0.316,251.107,242.737,179.74,205.96,180.54,206.87,301.73,345.75,299.8,343.54
2018,TX,South,409.62,494.0,67.0,1046.66,False,False,0.22360733898248,0.488,0.391,251.107,242.737,306.79,369.99,308.14,371.62,515.0,621.09,511.71,617.12
2018,UT,West,419.99,543.0,30.0,937.09,True,False,0.18571505678393,0.495,0.448,251.107,263.263,307.9,398.08,315.95,408.48,531.16,686.72,524.66,678.33
2018,VA,South,313.73,378.0,60.0,929.2,False,True,0.16087479095325,0.413,0.338,251.107,242.737,234.97,283.11,236.01,284.36,394.44,475.25,391.92,472.21
2018,VT,Northeast,363.98,466.0,77.0,781.11,True,False,0.42986258032192,0.501,0.466,251.107,265.139,274.83,351.87,273.81,350.56,445.33,570.15,454.69,582.14
2018,WA,West,482.31,713.0,169.0,1058.22,True,False,0.26504306254671,0.505,0.456,251.107,263.263,353.58,522.71,362.83,536.37,609.97,901.72,602.51,890.7
2018,WI,Midwest,318.3,370.0,54.0,796.55,False,True,0.34235095726731,0.452,0.4,251.107,234.29,248.08,288.37,239.45,278.34,394.49,458.56,397.63,462.21
2018,WV,South,293.63,424.0,24.0,770.46,True,False,0.24252582853206,0.412,0.381,251.107,242.737,219.92,317.56,220.89,318.96,369.17,533.08,366.81,529.67
2018,WY,West,379.13,475.0,35.0,790.92,True,False,0.20030714171972,0.512,0.479,251.107,263.263,277.94,348.23,285.21,357.33,479.48,600.73,473.62,593.38
2019,AK,West,255.47,370.0,56.0,930.92,False,True,0.30910645367743,0.308,0.274,255.657,270.35,182.38,264.14,188.76,273.39,314.62,455.67,313.46,453.99
2019,AL,South,232.06,265.0,45.0,709.27,False,True,0.21690463077852,0.381,0.327,255.657,246.265,171.31,195.63,171.46,195.8,287.58,328.4,284.74,325.15
2019,AR,South,270.74,451.0,81.0,717.34,True,False,0.24474020690457,0.397,0.377,255.657,246.265,199.87,332.94,200.04,333.24,335.52,558.91,332.2,553.37
2019,AZ,West,233.91,240.0,172.0,769.81,False,True,0.13816271519481,0.367,0.304,255.657,270.35,166.99,171.33,172.83,177.33,288.07,295.57,287.01,294.48
2019,CA,West,345.43,450.0,40.0,997.22,False,True,0.4054291906759,0.441,0.346,255.657,270.35,246.6,321.25,255.23,332.5,425.41,554.19,423.84,552.15
2019,CO,West,453.89,542.0,25.0,1077.55,True,False,0.22393914955073,0.484,0.421,255.657,270.35,324.03,386.93,335.37,400.47,558.98,667.49,556.92,665.03
2019,CT,Northeast,394.87,631.0,15.0,945.01,True,False,0.46436505186785,0.447,0.418,255.657,269.392,293.45,468.93,291.76,466.23,475.5,759.84,484.5,774.23
2019,DC,South,358.73,438.0,50.0,1114.7,True,False,0.24876381619319,0.386,0.322,255.657,246.265,264.82,323.34,265.06,323.63,444.56,542.8,440.16,537.42
2019,DE,South,272.55,330.0,20.0,805.3,False,True,0.28875637235052,0.39,0.338,255.657,246.265,201.2,243.62,201.38,243.83,337.76,408.96,334.42,404.91
2019,FL,South,251.62,275.0,32.0,809.71,False,True,0.10884826014576,0.38,0.311,255.657,246.265,185.75,203.01,185.92,203.19,311.82,340.8,308.74,337.42
2019,GA,South,304.36,330.0,44.0,908.85,False,True,0.14020077331218,0.441,0.335,255.657,246.265,224.69,243.62,224.89,243.83,377.18,408.96,373.45,404.91
2019,HI,West,535.5,630.0,5.0,1149.85,True,False,0.39017855819263,0.544,0.466,255.657,270.35,382.29,449.75,395.67,465.49,659.49,775.87,657.05,773.0
2019,IA,Midwest,395.06,467.0,70.0,819.09,True,False,0.41755675526976,0.525,0.482,255.657,237.776,303.39,358.63,291.9,345.06,482.44,570.3,484.74,573.01
2019,ID,West,340.65,414.0,72.0,736.51,True,False,0.24392935320849,0.493,0.463,255.657,270.35,243.19,295.55,251.7,305.9,419.52,509.85,417.97,507.97
2019,IL,Midwest,351.06,471.0,51.0,1076.04,True,False,0.36377092421075,0.382,0.326,255.657,237.776,269.6,361.7,259.39,348.01,428.71,575.18,430.75,577.91
2019,IN,Midwest,300.59,390.0,37.0,905.65,False,True,0.17710905766053,0.367,0.332,255.657,237.776,230.84,299.5,222.1,288.16,367.08,476.26,368.82,478.53
2019,KS,Midwest,390.08,474.0,118.0,886.45,True,False,0.18555925915634,0.506,0.44,255.657,237.776,299.56,364.01,288.22,350.23,476.36,578.84,478.62,581.59
2019,KY,South,375.29,502.0,39.0,835.71,True,False,0.20489977879747,0.495,0.449,255.657,246.265,277.05,370.59,277.29,370.92,465.08,622.11,460.48,615.95
2019,LA,South,215.99,247.0,10.0,748.8,True,False,0.12449892908341,0.339,0.288,255.657,246.265,159.45,182.34,159.59,182.5,267.67,306.1,265.02,303.07
2019,MA,Northeast,523.4,795.0,45.0,1202.91,True,False,0.4925691636301,0.485,0.435,255.657,269.392,388.97,590.81,386.73,587.41,630.27,957.32,642.21,975.46
2019,MD,South,356.79,430.0,50.0,892.13,False,True,0.237732457503,0.463,0.4,255.657,246.265,263.39,317.44,263.63,317.72,442.16,532.88,437.78,527.61
2019,ME,Northeast,351.75,431.0,75.0,735.97,True,False,0.26787988372413,0.517,0.478,255.657,269.392,261.4,320.3,259.9,318.46,423.57,519.0,431.59,528.83
2019,MI,Midwest,328.19,362.0,147.0,858.57,False,True,0.26643849823032,0.451,0.382,255.657,237.776,252.03,278.0,242.49,267.47,400.78,442.07,402.69,444.17
2019,MN,Midwest,467.63,462.0,28.0,1005.38,True,False,0.39127151014375,0.502,0.465,255.657,237.776,359.12,354.79,345.52,341.36,571.07,564.19,573.78,566.87
2019,MO,Midwest,268.75,320.0,35.0,765.39,False,True,0.21218662371968,0.407,0.351,255.657,237.776,206.39,245.74,198.57,236.44,328.2,390.78,329.75,392.64
2019,MS,South,212.53,235.0,30.0,682.14,False,True,0.11973273594183,0.393,0.312,255.657,246.265,156.9,173.48,157.03,173.64,263.38,291.23,260.77,288.34
2019,MT,West,380.36,527.0,150.0,820.87,True,False,0.35112460058091,0.49,0.463,255.657,270.35,271.53,376.22,281.04,389.39,468.43,649.02,466.7,646.62
2019,NC,South,275.91,350.0,15.0,863.71,True,False,0.094795305200953,0.38,0.319,255.657,246.265,203.68,258.38,203.86,258.61,341.92,433.74,338.54,429.45
2019,ND,Midwest,465.33,595.0,43.0,970.92,True,False,0.37776739120181,0.501,0.479,255.657,237.776,357.35,456.93,343.82,439.63,568.26,726.61,570.96,730.06
2019,NE,Midwest,347.22,426.0,70.0,811.98,False,False,0.13174809747735,0.463,0.428,255.657,237.776,266.65,327.15,256.55,314.76,424.02,520.23,426.04,522.7
2019,NH,Northeast,337.97,427.0,32.0,1090.88,False,True,0.16167468372643,0.379,0.31,255.657,269.392,251.16,317.33,249.72,315.5,406.98,514.19,414.69,523.93
2019,NJ,Northeast,458.15,696.0,103.0,1068.06,True,False,0.56268291715061,0.511,0.429,255.657,269.392,340.48,517.24,338.52,514.26,551.7,838.11,562.15,853.99
2019,NM,West,341.65,442.0,82.0,729.85,True,False,0.18273250632562,0.533,0.468,255.657,270.35,243.9,315.54,252.44,326.59,420.75,544.34,419.2,542.33
2019,NV,West,373.41,450.0,16.0,879.03,True,False,0.28335997951012,0.492,0.425,255.657,270.35,266.57,321.25,275.91,332.5,459.87,554.19,458.17,552.15
2019,NY,Northeast,359.46,450.0,100.0,1105.25,False,True,0.34940469509109,0.4,0.325,255.657,269.392,267.13,334.42,265.6,332.5,432.86,541.88,441.05,552.15
2019,OH,Midwest,362.69,443.0,130.0,943.72,True,False,0.20425377194039,0.422,0.384,255.657,237.776,278.53,340.2,267.98,327.32,442.91,540.99,445.02,543.56
2019,OK,South,387.14,520.0,16.0,855.1,True,False,0.23744928875624,0.522,0.453,255.657,246.265,285.8,383.88,286.05,384.22,479.77,644.42,475.02,638.04
2019,OR,West,423.09,624.0,146.0,947.32,True,False,0.34693713726486,0.49,0.447,255.657,270.35,302.04,445.47,312.61,461.06,521.05,768.48,519.13,765.64
2019,PA,Northeast,408.43,561.0,68.0,890.77,True,False,0.38143055854626,0.509,0.459,255.657,269.392,303.53,416.91,301.78,414.51,491.82,675.55,501.14,688.34
2019,PR,Northeast,144.84,133.0,7.0,419.73,True,False,0.17131125435427,0.391,0.345,255.657,269.392,107.64,98.84,107.02,98.27,174.41,160.16,177.72,163.19
2019,RI,Northeast,362.06,576.0,53.0,910.01,True,False,0.41152638316408,0.429,0.398,255.657,269.392,269.07,428.06,267.52,425.6,435.99,693.61,444.24,706.75
2019,SC,South,273.74,326.0,42.0,815.68,True,False,0.22714908096186,0.406,0.336,255.657,246.265,202.08,240.66,202.26,240.88,339.24,404.0,335.88,400.0
2019,SD,Midwest,353.41,402.0,28.0,788.75,True,False,0.13588614902734,0.479,0.448,255.657,237.776,271.4,308.72,261.13,297.03,431.58,490.92,433.63,493.25
2019,TN,South,240.13,275.0,30.0,754.4,False,True,0.14035816153581,0.372,0.318,255.657,246.265,177.27,203.01,177.43,203.19,297.58,340.8,294.64,337.42
2019,TX,South,418.84,494.0,67.0,985.58,False,False,0.24145671543935,0.496,0.425,255.657,246.265,309.2,364.69,309.47,365.01,519.05,612.2,513.91,606.13
2019,UT,West,439.76,560.0,31.0,964.94,True,False,0.2003490060687,0.5,0.456,255.657,270.35,313.94,399.78,324.93,413.77,541.58,689.66,539.58,687.12
2019,VA,South,320.23,378.0,60.0,924.53,False,True,0.15527111800026,0.414,0.346,255.657,246.265,236.4,279.05,236.61,279.3,396.85,468.44,392.92,463.8
2019,VT,Northeast,373.68,498.0,68.0,800.64,True,False,0.48818423910256,0.5,0.467,255.657,269.392,277.7,370.09,276.1,367.96,449.98,599.68,458.5,611.04
2019,WA,West,504.21,749.0,178.0,1117.95,True,False,0.27715668454639,0.495,0.451,255.657,270.35,359.95,534.7,372.55,553.42,620.95,922.42,618.66,919.02
2019,WI,Midwest,323.96,370.0,54.0,856.14,False,True,0.31060165182792,0.431,0.378,255.657,237.776,248.78,284.14,239.37,273.39,395.62,451.84,397.5,453.99
2019,WV,South,325.17,424.0,24.0,958.57,True,False,0.27210524198074,0.386,0.339,255.657,246.265,240.05,313.01,240.26,313.29,402.97,525.45,398.98,520.24
2019,WY,West,403.21,489.0,35.0,838.12,True,False,0.19610773173376,0.523,0.481,255.657,270.35,287.85,349.09,297.92,361.31,496.57,602.22,494.74,600.0
2020,AK,West,252.45,370.0,56.0,940.54,False,True,0.83332899654687,0.319,0.268,258.811,275.057,177.14,259.62,184.26,270.05,305.58,447.87,305.98,448.45
2020,AL,South,241.5,275.0,45.0,625.09,False,True,0.5125840777555,0.449,0.386,258.811,248.639,176.58,201.07,176.27,200.72,296.42,337.54,292.71,333.31
2020,AR,South,241.9,451.0,81.0,640.71,True,False,0.6257617280757,0.394,0.378,258.811,248.639,176.87,329.76,176.56,329.17,296.92,553.57,293.19,546.63
2020,AZ,West,236.06,240.0,187.0,766.4,False,True,0.49035665131835,0.363,0.308,258.811,275.057,165.64,168.4,172.29,175.17,285.74,290.51,286.11,290.89
2020,CA,West,307.5,450.0,40.0,895.49,False,True,0.95196301571311,0.405,0.343,258.811,275.057,215.76,315.75,224.44,328.44,372.22,544.71,372.7,545.42
2020,CO,West,398.39,561.0,25.0,931.93,True,False,0.6502833132135,0.486,0.427,258.811,275.057,279.54,393.64,290.78,409.46,482.23,679.07,482.86,679.95
2020,CT,Northeast,311.75,649.0,15.0,842.75,True,False,0.97417064331191,0.397,0.37,258.811,272.908,228.69,476.09,227.54,473.69,370.57,771.45,377.85,786.61
2020,DC,South,347.41,444.0,50.0,884.98,True,False,1.2895650733843,0.431,0.393,258.811,248.639,254.02,324.64,253.57,324.07,426.42,544.98,421.07,538.15
2020,DE,South,250.74,400.0,20.0,675.51,False,True,0.72167940159084,0.392,0.371,258.811,248.639,183.34,292.47,183.01,291.95,307.77,490.97,303.91,484.82
2020,FL,South,234.59,275.0,32.0,683.9,False,True,0.43467262029246,0.406,0.343,258.811,248.639,171.53,201.07,171.22,200.72,287.94,337.54,284.33,333.31
2020,GA,South,262.09,365.0,55.0,657.13,False,True,1.2062303393088,0.444,0.399,258.811,248.639,191.64,266.88,191.29,266.4,321.7,448.01,317.66,442.39
2020,HI,West,451.63,648.0,5.0,815.81,True,False,0.93342694161494,0.619,0.554,258.811,275.057,316.9,454.68,329.63,472.96,546.68,784.38,547.39,785.4
2020,IA,Midwest,349.77,481.0,72.0,744.34,True,False,0.92723482083573,0.506,0.47,258.811,240.04,266.07,365.9,255.29,351.07,423.11,581.85,423.93,582.99
2020,ID,West,320.87,448.0,72.0,701.78,True,False,0.45619588644736,0.497,0.457,258.811,275.057,225.15,314.35,234.2,326.98,388.4,542.29,388.91,542.99
2020,IL,Midwest,301.93,484.0,51.0,881.06,True,False,0.66896794751188,0.388,0.343,258.811,240.04,229.68,368.18,220.37,353.26,365.24,585.48,365.95,586.63
2020,IN,Midwest,233.81,390.0,37.0,716.85,False,True,0.61591722219979,0.351,0.326,258.811,240.04,177.86,296.68,170.65,284.65,282.83,471.77,283.39,472.7
2020,KS,Midwest,371.91,488.0,122.0,879.73,True,False,0.67796935657346,0.503,0.423,258.811,240.04,282.91,371.22,271.45,356.18,449.89,590.32,450.77,591.47
2020,KY,South,310.73,552.0,39.0,737.57,True,False,0.80209370265565,0.464,0.421,258.811,248.639,227.2,403.61,226.79,402.89,381.4,677.54,376.62,669.05
2020,LA,South,187.58,247.0,10.0,811.24,True,False,0.91770723877532,0.331,0.231,258.811,248.639,137.15,180.6,136.91,180.28,230.24,303.18,227.35,299.37
2020,MA,Northeast,408.91,823.0,98.0,945.26,True,False,0.89903045638892,0.438,0.433,258.811,272.908,299.97,603.74,298.45,600.69,486.06,978.27,495.61,997.51
2020,MD,South,319.96,430.0,50.0,722.5,False,True,0.64565424842932,0.489,0.443,258.811,248.639,233.95,314.41,233.53,313.85,392.73,527.79,387.8,521.18
2020,ME,Northeast,322.52,445.0,77.0,734.11,True,False,1.1599810235283,0.472,0.439,258.811,272.908,236.59,326.44,235.4,324.79,383.37,528.96,390.91,539.36
2020,MI,Midwest,307.5,362.0,150.0,841.71,False,True,0.78111644666346,0.449,0.365,258.811,240.04,233.92,275.38,224.44,264.22,371.97,437.9,372.7,438.76
2020,MN,Midwest,386.76,462.0,28.0,840.56,True,False,1.0546150028833,0.495,0.46,258.811,240.04,294.21,351.45,282.29,337.2,467.85,558.87,468.77,559.96
2020,MO,Midwest,245.47,320.0,35.0,704.8,False,True,0.58607530588876,0.4,0.348,258.811,240.04,186.73,243.43,179.16,233.56,296.94,387.1,297.52,387.85
2020,MS,South,186.74,235.0,30.0,533.62,False,True,0.81930289958799,0.375,0.35,258.811,248.639,136.54,171.83,136.3,171.52,229.21,288.45,226.34,284.83
2020,MT,West,321.89,552.0,163.0,689.45,True,False,0.81087497970338,0.494,0.467,258.811,275.057,225.86,387.32,234.94,402.89,389.63,668.17,390.14,669.05
2020,NC,South,234.01,350.0,15.0,727.76,True,False,0.45667768477637,0.379,0.322,258.811,248.639,171.1,255.91,170.8,255.46,287.23,429.6,283.63,424.21
2020,ND,Midwest,451.32,618.0,43.0,897.11,True,False,0.78209996833821,0.516,0.503,258.811,240.04,343.32,470.12,329.41,451.06,545.95,747.58,547.02,749.04
2020,NE,Midwest,304.95,440.0,70.0,677.06,False,False,0.60405127051167,0.466,0.45,258.811,240.04,231.98,334.71,222.58,321.15,368.89,532.26,369.61,533.3
2020,NH,Northeast,274.36,427.0,32.0,756.49,False,True,0.66144383076629,0.422,0.363,258.811,272.908,201.27,313.24,200.25,311.66,326.12,507.56,332.53,517.54
2020,NJ,Northeast,410.77,713.0,120.0,857.29,True,False,0.71681231724382,0.523,0.479,258.811,272.908,301.33,523.04,299.81,520.4,488.27,847.52,497.87,864.18
2020,NM,West,318.02,461.0,86.0,669.28,True,False,0.77832543868529,0.528,0.475,258.811,275.057,223.15,323.47,232.12,336.47,384.95,558.02,385.45,558.75
2020,NV,West,374.22,469.0,16.0,824.86,True,False,0.84868301540043,0.539,0.454,258.811,275.057,262.58,329.08,273.13,342.31,452.98,567.7,453.57,568.45
2020,NY,Northeast,344.15,504.0,104.0,1014.71,False,True,1.0234679673733,0.418,0.339,258.811,272.908,252.46,369.72,251.19,367.86,409.08,599.09,417.12,610.87
2020,OH,Midwest,329.82,480.0,135.0,760.88,True,False,0.61136985266935,0.465,0.433,258.811,240.04,250.9,365.14,240.73,350.34,398.97,580.64,399.75,581.78
2020,OK,South,347.75,539.0,16.0,704.71,True,False,0.7082283594411,0.523,0.493,258.811,248.639,254.27,394.11,253.81,393.4,426.84,661.58,421.49,653.29
2020,OR,West,368.4,648.0,151.0,803.48,True,False,0.84078556458856,0.484,0.459,258.811,275.057,258.5,454.68,268.89,472.96,445.93,784.38,446.52,785.4
2020,PA,Northeast,352.27,572.0,68.0,757.23,True,False,0.87503215858905,0.504,0.465,258.811,272.908,258.42,419.61,257.11,417.49,418.73,679.92,426.96,693.29
2020,PR,Northeast,183.21,190.0,33.0,393.04,True,False,1.1634893745907,0.495,0.466,258.811,272.908,134.4,139.38,133.72,138.68,217.78,225.85,222.06,230.29
2020,RI,Northeast,327.09,586.0,53.0,799.93,True,False,0.76797650899521,0.422,0.409,258.811,272.908,239.95,429.88,238.74,427.71,388.8,696.56,396.45,710.25
2020,SC,South,245.84,326.0,42.0,639.45,True,False,0.76490824767948,0.44,0.384,258.811,248.639,179.75,238.36,179.43,237.94,301.75,400.14,297.97,395.12
2020,SD,Midwest,321.84,414.0,28.0,694.56,True,False,0.47420867780227,0.496,0.463,258.811,240.04,244.83,314.93,234.9,302.17,389.32,500.8,390.08,501.78
2020,TN,South,217.62,275.0,30.0,666.37,False,True,0.56678540037861,0.379,0.327,258.811,248.639,159.12,201.07,158.84,200.72,267.11,337.54,263.76,333.31
2020,TX,South,371.28,521.0,69.0,873.85,False,False,0.66400580263381,0.509,0.425,258.811,248.639,271.47,380.95,270.99,380.27,455.72,639.49,450.01,631.47
2020,UT,West,386.87,580.0,32.0,869.91,True,False,0.53631511922319,0.468,0.445,258.811,275.057,271.46,406.97,282.37,423.33,468.29,702.07,468.9,702.98
2020,VA,South,277.08,378.0,60.0,799.92,False,True,0.67582733506757,0.407,0.346,258.811,248.639,202.6,276.39,202.23,275.89,340.1,463.97,335.83,458.15
2020,VT,Northeast,427.87,513.0,72.0,738.16,True,False,1.2988424823891,0.586,0.58,258.811,272.908,313.88,376.33,312.29,374.43,508.6,609.79,518.6,621.78
2020,WA,West,483.43,790.0,188.0,1081.76,True,False,0.71891477821181,0.497,0.447,258.811,275.057,339.21,554.32,352.84,576.6,585.17,956.26,585.94,957.51
2020,WI,Midwest,305.44,370.0,54.0,816.16,False,True,0.7407936880207,0.417,0.374,258.811,240.04,232.35,281.46,222.93,270.05,369.48,447.58,370.21,448.45
2020,WV,South,272.12,424.0,24.0,744.01,True,False,0.70427197150859,0.392,0.366,258.811,248.639,198.97,310.02,198.61,309.47,334.01,520.43,329.82,513.9
2020,WY,West,417.42,508.0,36.0,935.41,True,False,0.50631343185882,0.501,0.446,258.811,275.057,292.89,356.45,304.66,370.78,505.27,614.91,505.93,615.72
2021,AK,West,258.88,370.0,56.0,946.65,False,True,0.40828243352112,0.306,0.273,270.97,287.494,173.79,248.39,180.47,257.94,299.81,428.49,299.69,428.33
2021,AL,South,259.02,275.0,45.0,717.63,False,True,0.19795207855625,0.454,0.361,270.97,261.259,180.24,191.36,180.57,191.71,302.57,321.24,299.86,318.35
2021,AR,South,249.35,451.0,81.0,700.7,True,False,0.33161013079936,0.369,0.356,270.97,261.259,173.51,313.83,173.83,314.4,291.28,526.83,288.66,522.1
2021,AZ,West,237.44,240.0,190.0,828.53,False,True,0.22975105874546,0.342,0.287,270.97,287.494,159.4,161.12,165.53,167.31,274.98,277.94,274.87,277.84
2021,CA,West,331.4,450.0,40.0,955.58,False,True,0.42866496341158,0.416,0.347,270.97,287.494,222.47,302.09,231.03,313.71,383.79,521.14,383.65,520.94
2021,CO,West,431.37,590.0,25.0,992.19,True,False,0.31133048516548,0.474,0.435,270.97,287.494,289.59,396.08,300.72,411.3,499.57,683.28,499.38,683.01
2021,CT,Northeast,350.07,667.0,15.0,972.69,True,False,0.42003027898729,0.397,0.36,270.97,283.557,247.16,470.92,244.04,464.98,400.49,763.07,405.26,772.15
2021,DC,South,367.25,444.0,50.0,1152.35,True,False,0.63622287776463,0.388,0.319,270.97,261.259,255.56,308.96,256.02,309.52,429.0,518.65,425.15,514.0
2021,DE,South,283.69,400.0,20.0,816.67,False,True,0.33837293514108,0.381,0.347,270.97,261.259,197.41,278.34,197.77,278.85,331.39,467.26,328.41,463.06
2021,FL,South,239.22,275.0,32.0,773.36,False,True,0.20357189251709,0.371,0.309,270.97,261.259,166.46,191.36,166.77,191.71,279.44,321.24,276.93,318.35
2021,GA,South,285.72,365.0,55.0,715.81,False,True,0.51045773722947,0.456,0.399,270.97,261.259,198.82,253.99,199.18,254.45,333.76,426.37,330.76,422.54
2021,HI,West,490.3,639.0,5.0,1030.44,True,False,0.4064677235148,0.57,0.476,270.97,287.494,329.15,428.97,341.8,445.46,567.81,740.02,567.6,739.74
2021,IA,Midwest,399.22,493.0,73.0,885.54,True,False,0.36890202901848,0.489,0.451,270.97,252.242,289.0,356.89,278.31,343.68,459.56,567.52,462.16,570.72
2021,ID,West,354.34,463.0,72.0,804.97,True,False,0.22083362989684,0.474,0.44,270.97,287.494,237.87,310.82,247.02,322.77,410.36,536.2,410.2,535.99
2021,IL,Midwest,325.66,505.0,51.0,952.84,True,False,0.47526671939412,0.376,0.342,270.97,252.242,235.75,365.57,227.03,352.05,374.89,581.33,377.0,584.61
2021,IN,Midwest,260.82,390.0,37.0,838.9,False,True,0.34423155053115,0.331,0.311,270.97,252.242,188.81,282.32,181.82,271.88,300.24,448.95,301.94,451.48
2021,KS,Midwest,445.25,503.0,125.0,1121.9,True,False,0.34429568895669,0.491,0.397,270.97,252.242,322.32,364.13,310.39,350.65,512.55,579.03,515.44,582.3
2021,KY,South,404.85,569.0,39.0,855.16,True,False,0.41204866536548,0.492,0.473,270.97,261.259,281.72,395.95,282.23,396.66,472.92,664.67,468.68,658.7
2021,LA,South,186.93,247.0,10.0,649.41,True,False,0.34723262484844,0.333,0.288,270.97,261.259,130.08,171.88,130.31,172.19,218.36,288.53,216.4,285.94
2021,MA,Northeast,484.05,855.0,103.0,1157.91,True,False,0.42777951181386,0.45,0.418,270.97,283.557,341.75,603.66,337.44,596.04,553.77,978.14,560.36,989.79
2021,MD,South,335.63,430.0,50.0,901.69,False,True,0.25355248916307,0.432,0.372,270.97,261.259,233.55,299.22,233.98,299.76,392.06,502.3,388.54,497.79
2021,ME,Northeast,361.22,462.0,80.0,770.03,True,False,0.32167871159758,0.496,0.469,270.97,283.557,255.03,326.19,251.82,322.07,413.25,528.54,418.17,534.84
2021,MI,Midwest,316.96,362.0,150.0,804.77,False,True,0.3674544602956,0.452,0.394,270.97,252.242,229.45,262.05,220.96,252.36,364.87,416.72,366.93,419.07
2021,MN,Midwest,426.66,491.0,29.0,927.11,True,False,0.65685332323007,0.492,0.46,270.97,252.242,308.86,355.44,297.44,342.29,491.15,565.22,493.92,568.41
2021,MO,Midwest,261.6,320.0,35.0,827.23,False,True,0.30859849301198,0.36,0.316,270.97,252.242,189.37,231.65,182.37,223.08,301.14,368.37,302.84,370.45
2021,MS,South,198.03,235.0,30.0,595.36,False,True,0.30496064185102,0.376,0.333,270.97,261.259,137.8,163.53,138.05,163.82,231.33,274.51,229.25,272.05
2021,MT,West,383.0,572.0,169.0,849.77,True,False,0.43655251246448,0.478,0.451,270.97,287.494,257.11,383.99,267.0,398.76,443.55,662.43,443.38,662.18
2021,NC,South,241.76,350.0,15.0,797.98,True,False,0.15707550581594,0.355,0.303,270.97,261.259,168.23,243.55,168.54,243.99,282.41,408.85,279.87,405.18
2021,ND,Midwest,477.7,640.0,43.0,950.52,True,False,0.35081387961517,0.516,0.503,270.97,252.242,345.81,463.3,333.02,446.16,549.91,736.74,553.01,740.9
2021,NE,Midwest,354.48,456.0,70.0,852.74,False,False,0.26406472557427,0.452,0.416,270.97,252.242,256.61,330.1,247.12,317.89,408.06,524.93,410.36,527.89
2021,NH,Northeast,292.7,427.0,100.0,877.84,False,True,0.27274056648603,0.369,0.333,270.97,283.557,206.66,301.48,204.05,297.67,334.86,488.5,338.84,494.32
2021,NJ,Northeast,480.06,731.0,132.0,1032.27,True,False,0.39053993210514,0.528,0.465,270.97,283.557,338.94,516.11,334.66,509.6,549.2,836.28,555.74,846.24
2021,NM,West,319.13,484.0,90.0,730.5,True,False,0.3169164828617,0.493,0.437,270.97,287.494,214.24,324.92,222.47,337.41,369.58,560.52,369.44,560.3
2021,NV,West,374.62,483.0,16.0,945.09,True,False,0.50224756329433,0.479,0.396,270.97,287.494,251.49,324.25,261.16,336.71,433.85,559.36,433.68,559.15
2021,NY,Northeast,348.84,504.0,108.0,955.79,False,True,0.43751997613245,0.404,0.365,270.97,283.557,246.29,355.84,243.19,351.35,399.08,576.59,403.84,583.46
2021,OH,Midwest,378.6,498.0,140.0,930.46,True,False,0.28949695674058,0.448,0.407,270.97,252.242,274.07,360.51,263.93,347.17,435.83,573.28,438.29,576.51
2021,OK,South,338.84,461.0,16.0,757.76,True,False,0.34913952829835,0.489,0.447,270.97,261.259,235.79,320.79,236.21,321.37,395.81,538.51,392.26,533.68
2021,OR,West,396.17,673.0,157.0,932.93,True,False,0.44449592448006,0.449,0.425,270.97,287.494,265.96,451.8,276.18,469.17,458.8,779.4,458.63,779.1
2021,PA,Northeast,389.57,583.0,68.0,795.34,True,False,0.47308261953493,0.526,0.49,270.97,283.557,275.05,411.62,271.58,406.42,445.68,666.97,450.99,674.91
2021,PR,Northeast,198.47,240.0,60.0,422.73,True,False,0.33006245650372,0.528,0.47,270.97,283.557,140.13,169.45,138.36,167.31,227.06,274.57,229.76,277.84
2021,RI,Northeast,357.19,599.0,59.0,939.0,True,False,0.48124103923839,0.423,0.38,270.97,283.557,252.19,422.91,249.01,417.58,408.64,685.27,413.5,693.43
2021,SC,South,265.63,326.0,42.0,719.37,True,False,0.33964930778935,0.42,0.369,270.97,261.259,184.84,226.85,185.18,227.26,310.29,380.81,307.51,377.39
2021,SD,Midwest,365.42,428.0,28.0,848.61,True,False,0.18850846271224,0.463,0.431,270.97,252.242,264.53,309.83,254.74,298.37,420.66,492.69,423.03,495.48
2021,TN,South,230.55,275.0,30.0,699.94,False,True,0.25457781488838,0.36,0.329,270.97,261.259,160.43,191.36,160.72,191.71,269.31,321.24,266.9,318.35
2021,TX,South,366.73,535.0,70.0,871.02,False,False,0.25951524934183,0.508,0.421,270.97,261.259,255.19,372.29,255.66,372.96,428.39,624.95,424.55,619.34
2021,UT,West,425.44,617.0,35.0,946.05,True,False,0.25049612295235,0.487,0.45,270.97,287.494,285.61,414.2,296.58,430.13,492.7,714.54,492.51,714.27
2021,VA,South,300.69,378.0,60.0,969.84,False,True,0.28126026163146,0.381,0.31,270.97,261.259,209.24,263.04,209.62,263.51,351.25,441.56,348.09,437.59
2021,VT,Northeast,381.22,531.0,74.0,780.33,True,False,0.58099768699917,0.505,0.489,270.97,283.557,269.15,374.9,265.76,370.17,436.13,607.48,441.32,614.71
