Year,State,Region,Average WBA,Maximum WBA,Minimum WBA,Average Weekly Wage,Indexer,Non-indexer,Recipiency Rate,Replacement Ratio 1,Replacement Ratio 2,National CPI-U,Regional CPI-U
2005,AR,South,237.93,345.0,65.0,548.84,True,False,0.39511266742726,0.51,0.434,195.3,188.3
2005,AZ,West,208.59,240.0,60.0,597.28,False,True,0.21840945128933,0.457,0.349,195.3,198.9
2005,CA,West,288.56,450.0,40.0,728.51,False,True,0.38404316434126,0.488,0.396,195.3,198.9
2005,CO,West,311.83,407.0,25.0,723.98,True,False,0.19345670769012,0.486,0.431,195.3,198.9
2005,CT,Northeast,288.38,447.0,15.0,792.45,True,False,0.45878631545087,0.389,0.364,195.3,207.5
2005,DC,South,272.45,359.0,50.0,845.02,True,False,0.20378717928526,0.442,0.322,195.3,188.3
2005,DE,South,248.83,330.0,20.0,636.84,False,True,0.41701600994066,0.431,0.391,195.3,188.3
2005,FL,South,230.38,275.0,32.0,682.41,False,True,0.35939946318339,0.395,0.338,195.3,188.3
2005,GA,South,249.44,300.0,40.0,648.43,False,True,0.20514866746842,0.48,0.385,195.3,188.3
2005,HI,West,348.9,436.0,5.0,713.22,True,False,0.35400150784766,0.565,0.489,195.3,198.9
2005,IA,Midwest,257.16,310.0,46.0,542.98,True,False,0.34926289561727,0.518,0.474,195.3,188.4
2005,ID,West,242.01,325.0,51.0,607.77,True,False,0.45349526872965,0.501,0.398,195.3,198.9
2005,IL,Midwest,247.86,336.0,51.0,751.4,True,False,0.37238608230344,0.376,0.33,195.3,188.4
2005,IN,Midwest,294.52,369.0,50.0,590.44,False,True,0.31266983543322,0.537,0.499,195.3,188.4
2005,KS,Midwest,281.55,359.0,89.0,607.29,True,False,0.26988392192613,0.524,0.464,195.3,188.4
2005,KY,South,279.44,365.0,39.0,586.47,True,False,0.25927564192525,0.519,0.476,195.3,188.3
2005,LA,South,205.37,258.0,10.0,519.65,True,False,0.44206990956907,0.451,0.395,195.3,188.3
2005,MA,Northeast,346.45,528.0,29.0,852.98,True,False,0.50504175890414,0.468,0.406,195.3,207.5
2005,MD,South,254.51,310.0,25.0,636.53,False,True,0.27304783080027,0.464,0.4,195.3,188.3
2005,ME,Northeast,243.63,302.0,52.0,540.95,True,False,0.31325464028946,0.514,0.45,195.3,207.5
2005,MI,Midwest,287.62,362.0,81.0,666.2,False,True,0.40537380632011,0.475,0.432,195.3,188.4
2005,MN,Midwest,323.81,493.0,38.0,724.97,True,False,0.39495097565045,0.484,0.447,195.3,188.4
2005,MO,Midwest,209.62,250.0,48.0,596.79,False,True,0.30896559417949,0.415,0.351,195.3,188.4
2005,MS,South,173.36,210.0,30.0,418.65,False,True,0.28799887592417,0.465,0.414,195.3,188.3
2005,MT,West,236.64,335.0,75.0,526.83,True,False,0.3752048665323,0.468,0.449,195.3,198.9
2005,NC,South,265.33,426.0,36.0,554.93,True,False,0.31549990197273,0.514,0.478,195.3,188.3
2005,ND,Midwest,245.7,324.0,43.0,551.5,True,False,0.29395584977921,0.465,0.446,195.3,188.4
2005,NE,Midwest,227.5,288.0,30.0,493.49,False,False,0.32344677099006,0.493,0.461,195.3,188.4
2005,NH,Northeast,258.46,372.0,32.0,689.58,False,True,0.24777762123571,0.414,0.375,195.3,207.5
2005,NJ,Northeast,333.37,503.0,61.0,832.62,True,False,0.58436659477965,0.496,0.4,195.3,207.5
2005,NM,West,222.75,300.0,57.0,506.44,True,False,0.24938300458769,0.492,0.44,195.3,198.9
2005,NV,West,273.94,329.0,16.0,685.97,True,False,0.36330967530688,0.457,0.399,195.3,198.9
2005,NY,Northeast,296.84,405.0,40.0,826.72,False,True,0.40631062737649,0.434,0.359,195.3,207.5
2005,OH,Midwest,253.83,331.0,93.0,633.22,True,False,0.28790306679513,0.437,0.401,195.3,188.4
2005,OK,South,229.14,292.0,16.0,509.78,True,False,0.22718660290302,0.5,0.449,195.3,188.3
2005,OR,West,266.47,419.0,98.0,688.25,True,False,0.3986980074674,0.481,0.387,195.3,198.9
2005,PA,Northeast,305.82,478.0,35.0,602.94,True,False,0.53670346676219,0.536,0.507,195.3,207.5
2005,PR,Northeast,108.66,133.0,7.0,287.69,True,False,0.27596653302562,0.409,0.378,195.3,207.5
2005,RI,Northeast,333.49,462.0,62.0,684.01,True,False,0.42899419372738,0.545,0.488,195.3,207.5
2005,SC,South,217.49,292.0,20.0,484.15,True,False,0.25397015909245,0.479,0.449,195.3,188.3
2005,SD,Midwest,221.42,256.0,28.0,512.57,True,False,0.17001086237522,0.469,0.432,195.3,188.4
2005,TN,South,214.91,275.0,30.0,643.72,False,True,0.27240182936824,0.414,0.334,195.3,188.3
2005,TX,South,269.35,336.0,54.0,777.34,False,False,0.20927235296792,0.418,0.347,195.3,188.3
2005,UT,West,273.76,371.0,24.0,672.6,True,False,0.20465406687551,0.497,0.407,195.3,198.9
2005,VA,South,253.17,326.0,50.0,672.08,False,True,0.20875627308445,0.433,0.377,195.3,188.3
2005,VT,Northeast,266.31,371.0,42.0,594.81,True,False,0.51365040795387,0.485,0.448,195.3,207.5
2005,WA,West,303.19,496.0,111.0,718.49,True,False,0.32165866848259,0.447,0.422,195.3,198.9
2005,WI,Midwest,256.7,329.0,49.0,580.36,False,True,0.5050018822445,0.489,0.442,195.3,188.4
2005,WV,South,234.1,366.0,24.0,626.33,True,False,0.32209177423635,0.424,0.374,195.3,188.3
2005,WY,West,249.77,316.0,23.0,544.37,True,False,0.28164467518558,0.501,0.459,195.3,198.9
2006,AK,West,183.6,248.0,44.0,683.68,False,True,0.50462805859801,0.31,0.269,201.6,205.7
2006,AL,South,188.8,220.0,45.0,499.9,False,True,0.30790329864451,0.429,0.378,201.6,194.7
2006,AR,South,254.34,382.0,68.0,519.87,True,False,0.39554787844274,0.528,0.489,201.6,194.7
2006,AZ,West,211.42,240.0,60.0,640.34,False,True,0.1959439093722,0.453,0.33,201.6,205.7
2006,CA,West,296.48,450.0,40.0,716.23,False,True,0.39471564861644,0.504,0.414,201.6,205.7
2006,CO,West,321.43,421.0,25.0,743.4,True,False,0.20717789925514,0.493,0.432,201.6,205.7
2006,CT,Northeast,293.12,465.0,15.0,907.62,True,False,0.48280095674556,0.378,0.323,201.6,215.0
2006,DC,South,286.64,359.0,50.0,805.1,True,False,0.21077766698954,0.439,0.356,201.6,194.7
2006,DE,South,250.23,330.0,20.0,654.07,False,True,0.45387557640883,0.429,0.383,201.6,194.7
2006,FL,South,235.39,275.0,32.0,784.64,False,True,0.3728712320929,0.385,0.3,201.6,194.7
2006,GA,South,262.53,300.0,40.0,647.86,False,True,0.21974795589087,0.477,0.405,201.6,194.7
2006,HI,West,375.44,459.0,5.0,773.71,True,False,0.38763782470566,0.571,0.485,201.6,205.7
2006,IA,Midwest,268.4,324.0,48.0,546.03,True,False,0.3984721410976,0.535,0.492,201.6,193.0
2006,ID,West,252.17,322.0,51.0,523.41,True,False,0.42807669044816,0.518,0.482,201.6,205.7
2006,IL,Midwest,256.3,350.0,51.0,742.39,True,False,0.41652972836477,0.389,0.345,201.6,193.0
2006,IN,Midwest,301.25,390.0,50.0,640.1,False,True,0.33497180744805,0.521,0.471,201.6,193.0
2006,KS,Midwest,293.83,373.0,93.0,617.32,True,False,0.26859676792794,0.529,0.476,201.6,193.0
2006,KY,South,283.51,365.0,39.0,583.8,True,False,0.26338806822635,0.525,0.486,201.6,194.7
2006,LA,South,200.69,258.0,10.0,592.13,True,False,0.31958706752667,0.436,0.339,201.6,194.7
2006,MA,Northeast,356.89,528.0,29.0,818.93,True,False,0.4911550170155,0.47,0.436,201.6,215.0
2006,MD,South,275.38,340.0,25.0,685.22,False,True,0.27072120177003,0.462,0.402,201.6,194.7
2006,ME,Northeast,248.38,313.0,54.0,546.2,True,False,0.30166590460254,0.49,0.455,201.6,215.0
2006,MI,Midwest,288.94,362.0,81.0,656.32,False,True,0.4184127075068,0.484,0.44,201.6,193.0
2006,MN,Midwest,332.88,515.0,38.0,710.32,True,False,0.3927532002135,0.5,0.469,201.6,193.0
2006,MO,Midwest,214.15,270.0,48.0,600.47,False,True,0.31193273992688,0.416,0.357,201.6,193.0
2006,MS,South,182.4,210.0,30.0,505.03,False,True,0.27231795942699,0.482,0.361,201.6,194.7
2006,MT,West,242.54,346.0,98.0,525.45,True,False,0.4290428373741,0.467,0.462,201.6,205.7
2006,NC,South,259.35,442.0,36.0,604.18,True,False,0.32846942762919,0.466,0.429,201.6,194.7
2006,ND,Midwest,261.25,340.0,43.0,627.06,True,False,0.30501299387796,0.471,0.417,201.6,193.0
2006,NE,Midwest,227.58,288.0,30.0,532.61,False,False,0.35324219284103,0.472,0.427,201.6,193.0
2006,NH,Northeast,260.86,372.0,32.0,724.5,False,True,0.26530546144727,0.396,0.36,201.6,215.0
2006,NJ,Northeast,342.33,521.0,73.0,742.78,True,False,0.52997733574976,0.508,0.461,201.6,215.0
2006,NM,West,231.15,312.0,62.0,516.01,True,False,0.27008780176793,0.512,0.448,201.6,205.7
2006,NV,West,290.46,346.0,16.0,685.18,True,False,0.35897902104594,0.497,0.424,201.6,205.7
2006,NY,Northeast,296.33,405.0,40.0,817.7,False,True,0.41410413077739,0.423,0.362,201.6,215.0
2006,OH,Midwest,264.19,343.0,96.0,635.98,True,False,0.30581505659579,0.441,0.415,201.6,193.0
2006,OK,South,240.9,317.0,16.0,524.25,True,False,0.21611285093499,0.503,0.46,201.6,194.7
2006,OR,West,276.23,434.0,101.0,625.32,True,False,0.40422613139997,0.472,0.442,201.6,205.7
2006,PA,Northeast,311.67,497.0,35.0,671.29,True,False,0.55351311100496,0.532,0.464,201.6,215.0
2006,PR,Northeast,110.88,133.0,7.0,331.81,True,False,0.26967030683498,0.361,0.334,201.6,215.0
2006,RI,Northeast,340.45,477.0,62.0,760.13,True,False,0.40232096876336,0.492,0.448,201.6,215.0
2006,SC,South,225.05,303.0,20.0,516.41,True,False,0.25110801089628,0.48,0.436,201.6,194.7
2006,SD,Midwest,229.31,266.0,28.0,514.0,True,False,0.17149504500868,0.487,0.446,201.6,193.0
2006,TN,South,217.81,275.0,30.0,659.59,False,True,0.25387299966811,0.405,0.33,201.6,194.7
2006,TX,South,276.84,336.0,55.0,736.25,False,False,0.18599678765827,0.439,0.376,201.6,194.7
2006,UT,West,280.2,383.0,25.0,623.9,True,False,0.21472170504117,0.487,0.449,201.6,205.7
2006,VA,South,258.98,330.0,54.0,727.62,False,True,0.23162766262474,0.418,0.356,201.6,194.7
2006,VT,Northeast,272.89,385.0,57.0,600.33,True,False,0.49171635845098,0.485,0.455,201.6,215.0
2006,WA,West,327.33,496.0,112.0,724.28,True,False,0.31372010386485,0.488,0.452,201.6,205.7
2006,WI,Midwest,257.74,341.0,51.0,594.81,False,True,0.50043243831869,0.474,0.433,201.6,193.0
2006,WV,South,238.39,380.0,24.0,572.94,True,False,0.310684504027,0.432,0.416,201.6,194.7
2006,WY,West,259.02,330.0,24.0,558.84,True,False,0.2688182646202,0.493,0.464,201.6,205.7
2007,AK,West,177.67,248.0,44.0,674.02,False,True,0.47908050534138,0.305,0.264,207.342,212.23
2007,AL,South,190.95,230.0,45.0,521.35,False,True,0.315676534697,0.41,0.366,207.342,200.361
2007,AR,South,260.47,395.0,71.0,504.69,True,False,0.40892920995652,0.537,0.516,207.342,200.361
2007,AZ,West,215.13,240.0,60.0,588.65,False,True,0.26508566503552,0.443,0.365,207.342,212.23
2007,CA,West,308.7,450.0,40.0,748.47,False,True,0.39162306519665,0.49,0.412,207.342,212.23
2007,CO,West,337.14,435.0,25.0,775.0,True,False,0.23057634703749,0.491,0.435,207.342,212.23
2007,CT,Northeast,300.12,483.0,15.0,889.83,True,False,0.46815044558569,0.363,0.337,207.342,220.512
2007,DC,South,288.45,359.0,50.0,776.65,True,False,0.22492085047253,0.442,0.371,207.342,200.361
2007,DE,South,253.24,330.0,20.0,637.8,False,True,0.53769763392612,0.444,0.397,207.342,200.361
2007,FL,South,239.13,275.0,32.0,768.94,False,True,0.36798155672388,0.375,0.311,207.342,200.361
2007,GA,South,266.62,320.0,42.0,614.08,False,True,0.24006966397789,0.492,0.434,207.342,200.361
2007,HI,West,387.67,475.0,5.0,778.77,True,False,0.38894383824994,0.567,0.498,207.342,212.23
2007,IA,Midwest,279.19,334.0,50.0,572.77,True,False,0.40020413580896,0.529,0.487,207.342,198.123
2007,ID,West,256.18,338.0,51.0,559.68,True,False,0.53466034658822,0.493,0.458,207.342,212.23
2007,IL,Midwest,268.98,367.0,51.0,739.29,True,False,0.3905218150223,0.407,0.364,207.342,198.123
2007,IN,Midwest,306.45,390.0,50.0,609.64,False,True,0.37635912995245,0.546,0.503,207.342,198.123
2007,KS,Midwest,304.65,386.0,96.0,732.67,True,False,0.27820301694506,0.522,0.416,207.342,198.123
2007,KY,South,296.91,401.0,39.0,580.5,True,False,0.2830522646399,0.538,0.511,207.342,200.361
2007,LA,South,207.71,258.0,10.0,814.31,True,False,0.24612940618193,0.414,0.255,207.342,200.361
2007,MA,Northeast,366.93,575.0,31.0,849.34,True,False,0.52513043863683,0.467,0.432,207.342,220.512
2007,MD,South,279.18,340.0,25.0,711.14,False,True,0.33075170268312,0.453,0.393,207.342,200.361
2007,ME,Northeast,256.24,320.0,56.0,594.69,True,False,0.31914336667016,0.464,0.431,207.342,220.512
2007,MI,Midwest,292.37,362.0,110.0,660.51,False,True,0.39724156321599,0.49,0.443,207.342,198.123
2007,MN,Midwest,340.18,521.0,38.0,760.2,True,False,0.38516548838944,0.482,0.447,207.342,198.123
2007,MO,Midwest,227.3,280.0,56.0,642.77,False,True,0.30202689793678,0.427,0.354,207.342,198.123
2007,MS,South,178.56,210.0,30.0,561.73,False,True,0.24569786548892,0.437,0.318,207.342,200.361
2007,MT,West,253.02,362.0,103.0,581.08,True,False,0.42694257331171,0.453,0.435,207.342,212.23
2007,NC,South,264.53,457.0,39.0,575.22,True,False,0.33523277241594,0.489,0.46,207.342,200.361
2007,ND,Midwest,272.58,351.0,43.0,597.82,True,False,0.31420435991313,0.476,0.456,207.342,198.123
2007,NE,Midwest,228.82,288.0,30.0,518.33,False,False,0.33996955667041,0.47,0.441,207.342,198.123
2007,NH,Northeast,265.65,372.0,32.0,717.85,False,True,0.29007338721711,0.415,0.37,207.342,220.512
2007,NJ,Northeast,358.77,536.0,73.0,777.06,True,False,0.6078529018427,0.512,0.462,207.342,220.512
2007,NM,West,252.88,326.0,65.0,586.4,True,False,0.34480161462331,0.492,0.431,207.342,212.23
2007,NV,West,301.98,362.0,16.0,663.38,True,False,0.40471370559039,0.514,0.455,207.342,212.23
2007,NY,Northeast,296.37,405.0,40.0,806.63,False,True,0.41194303871013,0.438,0.367,207.342,220.512
2007,OH,Midwest,266.52,355.0,100.0,663.27,True,False,0.2920749507487,0.435,0.402,207.342,198.123
2007,OK,South,255.75,342.0,16.0,543.26,True,False,0.21101677422133,0.517,0.471,207.342,200.361
2007,OR,West,294.81,445.0,104.0,645.79,True,False,0.44320300482212,0.491,0.457,207.342,212.23
2007,PA,Northeast,323.89,520.0,35.0,693.26,True,False,0.5680564861001,0.554,0.467,207.342,220.512
2007,PR,Northeast,110.38,133.0,7.0,356.13,True,False,0.26262744538197,0.341,0.31,207.342,220.512
2007,RI,Northeast,350.29,492.0,65.0,790.23,True,False,0.46183620017719,0.486,0.443,207.342,220.512
2007,SC,South,228.22,303.0,20.0,533.15,True,False,0.29567413442914,0.475,0.428,207.342,200.361
2007,SD,Midwest,240.71,274.0,28.0,542.59,True,False,0.17038723171018,0.471,0.444,207.342,198.123
2007,TN,South,221.95,275.0,30.0,606.26,False,True,0.28942983422878,0.397,0.366,207.342,200.361
2007,TX,South,293.0,364.0,56.0,700.93,False,False,0.18790327535761,0.49,0.418,207.342,200.361
2007,UT,West,299.45,406.0,26.0,654.02,True,False,0.2271404591736,0.49,0.458,207.342,212.23
2007,VA,South,273.83,347.0,54.0,687.9,False,True,0.24149031280745,0.449,0.398,207.342,200.361
2007,VT,Northeast,282.11,394.0,59.0,580.32,True,False,0.47333106446088,0.511,0.486,207.342,220.512
2007,WA,West,335.13,496.0,116.0,761.64,True,False,0.31397979764573,0.481,0.44,207.342,212.23
2007,WI,Midwest,273.11,355.0,53.0,615.26,False,True,0.51023747260697,0.476,0.444,207.342,198.123
2007,WV,South,242.63,391.0,24.0,574.23,True,False,0.34583678939251,0.442,0.423,207.342,200.361
2007,WY,West,282.83,349.0,25.0,602.3,True,False,0.31390407915791,0.505,0.47,207.342,212.23
2008,AK,West,185.2,248.0,44.0,683.41,False,True,0.47766806632849,0.306,0.271,215.303,219.646
2008,AL,South,199.98,235.0,45.0,506.91,False,True,0.29373475471789,0.425,0.395,215.303,208.681
2008,AR,South,268.7,409.0,73.0,528.97,True,False,0.46667269271868,0.528,0.508,215.303,208.681
2008,AZ,West,219.5,240.0,60.0,596.56,False,True,0.26588578864302,0.426,0.368,215.303,219.646
2008,CA,West,315.07,450.0,40.0,751.39,False,True,0.37999242647157,0.48,0.419,215.303,219.646
2008,CO,West,347.3,413.0,25.0,1042.77,True,False,0.22707992264168,0.498,0.333,215.303,219.646
2008,CT,Northeast,310.64,501.0,15.0,844.87,True,False,0.44914881670307,0.396,0.368,215.303,229.306
2008,DC,South,297.13,359.0,50.0,886.8,True,False,0.22403577070181,0.42,0.335,215.303,208.681
2008,DE,South,259.0,330.0,20.0,684.24,False,True,0.46225074906633,0.431,0.379,215.303,208.681
2008,FL,South,239.55,275.0,32.0,801.29,False,True,0.34129885432331,0.351,0.299,215.303,208.681
2008,GA,South,271.7,320.0,44.0,636.55,False,True,0.25580409257397,0.486,0.427,215.303,208.681
2008,HI,West,416.42,523.0,5.0,859.98,True,False,0.45415127202252,0.559,0.484,215.303,219.646
2008,IA,Midwest,290.05,347.0,51.0,584.06,True,False,0.41951048976113,0.538,0.497,215.303,205.382
2008,ID,West,275.49,364.0,58.0,595.08,True,False,0.50567921224049,0.494,0.463,215.303,219.646
2008,IL,Midwest,271.84,369.0,51.0,800.24,True,False,0.3721219795743,0.395,0.34,215.303,205.382
2008,IN,Midwest,314.7,390.0,50.0,639.11,False,True,0.3871855253792,0.538,0.492,215.303,205.382
2008,KS,Midwest,315.73,407.0,101.0,688.32,True,False,0.3220214425838,0.518,0.459,215.303,205.382
2008,KY,South,312.94,415.0,39.0,611.97,True,False,0.30220359719654,0.537,0.511,215.303,208.681
2008,LA,South,213.2,258.0,10.0,563.6,True,False,0.27244158895819,0.42,0.378,215.303,208.681
2008,MA,Northeast,382.88,600.0,32.0,879.75,True,False,0.52301987539236,0.463,0.435,215.303,229.306
2008,MD,South,302.49,380.0,25.0,732.03,False,True,0.3653817609156,0.466,0.413,215.303,208.681
2008,ME,Northeast,265.91,331.0,57.0,557.06,True,False,0.33701080619587,0.514,0.477,215.303,229.306
2008,MI,Midwest,297.97,362.0,113.0,693.42,False,True,0.40747520421231,0.486,0.43,215.303,205.382
2008,MN,Midwest,342.09,538.0,38.0,771.04,True,False,0.37692411844955,0.48,0.444,215.303,205.382
2008,MO,Midwest,247.43,320.0,45.0,688.81,False,True,0.31032237603346,0.42,0.359,215.303,205.382
2008,MS,South,184.68,210.0,30.0,475.41,False,True,0.29225904311196,0.434,0.388,215.303,208.681
2008,MT,West,269.65,386.0,114.0,584.61,True,False,0.40180473649924,0.477,0.461,215.303,219.646
2008,NC,South,283.95,457.0,39.0,556.55,True,False,0.38438828538191,0.531,0.51,215.303,208.681
2008,ND,Midwest,291.11,385.0,43.0,667.81,True,False,0.32252717522749,0.484,0.436,215.303,205.382
2008,NE,Midwest,237.68,298.0,30.0,557.14,False,False,0.33570980368483,0.462,0.427,215.303,205.382
2008,NH,Northeast,275.78,427.0,32.0,688.8,False,True,0.36587958591231,0.43,0.4,215.303,229.306
2008,NJ,Northeast,375.43,560.0,85.0,799.87,True,False,0.54764263363537,0.528,0.469,215.303,229.306
2008,NM,West,265.27,355.0,66.0,596.0,True,False,0.35082983294321,0.499,0.445,215.303,219.646
2008,NV,West,313.77,362.0,16.0,734.61,True,False,0.42341409454204,0.497,0.427,215.303,219.646
2008,NY,Northeast,307.24,405.0,40.0,870.42,False,True,0.40199142935476,0.432,0.353,215.303,229.306
2008,OH,Midwest,277.58,365.0,103.0,684.56,True,False,0.32365216429706,0.437,0.405,215.303,205.382
2008,OK,South,278.47,392.0,16.0,584.61,True,False,0.26895430667511,0.521,0.476,215.303,208.681
2008,OR,West,308.73,463.0,108.0,660.09,True,False,0.51040687606087,0.491,0.468,215.303,219.646
2008,PA,Northeast,336.15,539.0,35.0,649.2,True,False,0.56644908808706,0.545,0.518,215.303,229.306
2008,PR,Northeast,112.69,133.0,7.0,372.15,True,False,0.27743806512339,0.326,0.303,215.303,229.306
2008,RI,Northeast,367.29,513.0,68.0,759.73,True,False,0.36709298120932,0.534,0.483,215.303,229.306
2008,SC,South,238.94,326.0,20.0,553.13,True,False,0.3390710099264,0.473,0.432,215.303,208.681
2008,SD,Midwest,250.79,285.0,28.0,615.69,True,False,0.16908620741071,0.471,0.407,215.303,205.382
2008,TN,South,223.75,275.0,30.0,627.86,False,True,0.26972567283192,0.395,0.356,215.303,208.681
2008,TX,South,305.82,378.0,57.0,699.09,False,False,0.21284494456897,0.504,0.437,215.303,208.681
2008,UT,West,319.18,427.0,26.0,710.65,True,False,0.31702698466179,0.49,0.449,215.303,219.646
2008,VA,South,285.39,363.0,54.0,722.17,False,True,0.24572729053127,0.46,0.395,215.303,208.681
2008,VT,Northeast,290.96,409.0,61.0,599.38,True,False,0.4946922833459,0.51,0.485,215.303,229.306
2008,WA,West,357.75,515.0,122.0,796.95,True,False,0.3717974024506,0.487,0.449,215.303,219.646
2008,WI,Midwest,279.54,355.0,53.0,641.21,False,True,0.57295579570088,0.476,0.436,215.303,205.382
2008,WV,South,244.87,408.0,24.0,585.89,True,False,0.39061648530408,0.44,0.418,215.303,208.681
2008,WY,West,312.05,387.0,28.0,647.03,True,False,0.32922909132656,0.514,0.482,215.303,219.646
2009,AK,West,222.87,370.0,56.0,751.89,False,True,0.4980761794039,0.325,0.296,214.537,218.822
2009,AL,South,213.22,255.0,45.0,560.77,False,True,0.32647967502932,0.414,0.38,214.537,207.845
2009,AR,South,290.82,431.0,77.0,563.49,True,False,0.54643677130144,0.535,0.516,214.537,207.845
2009,AZ,West,222.08,240.0,60.0,682.45,False,True,0.33119324677108,0.385,0.325,214.537,218.822
2009,CA,West,326.24,450.0,40.0,841.22,False,True,0.36809979673372,0.459,0.388,214.537,218.822
2009,CO,West,372.89,431.0,25.0,968.82,True,False,0.32433392584424,0.506,0.385,214.537,218.822
2009,CT,Northeast,328.96,519.0,15.0,829.3,True,False,0.53242988013477,0.431,0.397,214.537,229.343
2009,DC,South,309.39,359.0,50.0,1030.69,True,False,0.20530786982525,0.376,0.3,214.537,207.845
2009,DE,South,262.25,330.0,20.0,715.63,False,True,0.4257064827155,0.414,0.366,214.537,207.845
2009,FL,South,239.94,275.0,32.0,735.96,False,True,0.33734783201808,0.387,0.326,214.537,207.845
2009,GA,South,288.35,330.0,44.0,609.69,False,True,0.31114288336532,0.525,0.473,214.537,207.845
2009,HI,West,427.09,545.0,5.0,858.15,True,False,0.47868517257748,0.584,0.498,214.537,218.822
2009,IA,Midwest,303.98,361.0,53.0,632.04,True,False,0.4874299201598,0.529,0.481,214.537,204.064
2009,ID,West,275.62,362.0,65.0,599.18,True,False,0.50459239242563,0.505,0.46,214.537,218.822
2009,IL,Midwest,284.67,385.0,51.0,805.45,True,False,0.41795072174759,0.403,0.353,214.537,204.064
2009,IN,Midwest,321.07,390.0,50.0,682.85,False,True,0.37533120913539,0.532,0.47,214.537,204.064
2009,KS,Midwest,340.61,423.0,105.0,699.63,True,False,0.45706860640501,0.536,0.487,214.537,204.064
2009,KY,South,317.92,415.0,39.0,617.65,True,False,0.32724565144168,0.542,0.515,214.537,207.845
2009,LA,South,231.66,284.0,10.0,683.47,True,False,0.38597966049175,0.436,0.339,214.537,207.845
2009,MA,Northeast,404.73,628.0,34.0,924.51,True,False,0.51355610254853,0.47,0.438,214.537,229.343
2009,MD,South,309.32,380.0,25.0,753.92,False,True,0.36375268011866,0.476,0.41,214.537,207.845
2009,ME,Northeast,283.83,344.0,60.0,582.1,True,False,0.36281489684671,0.52,0.488,214.537,229.343
2009,MI,Midwest,306.08,362.0,117.0,720.37,False,True,0.41270130455251,0.479,0.425,214.537,204.064
2009,MN,Midwest,359.84,351.0,38.0,792.82,True,False,0.4560041172406,0.486,0.454,214.537,204.064
2009,MO,Midwest,258.39,320.0,35.0,729.06,False,True,0.35968467627193,0.413,0.354,214.537,204.064
2009,MS,South,196.49,230.0,30.0,522.4,False,True,0.36817007642608,0.42,0.376,214.537,207.845
2009,MT,West,268.55,407.0,120.0,577.87,True,False,0.5266423224406,0.481,0.465,214.537,218.822
2009,NC,South,300.47,494.0,42.0,585.58,True,False,0.40124810156571,0.527,0.513,214.537,207.845
2009,ND,Midwest,312.46,406.0,43.0,677.93,True,False,0.44754798571943,0.488,0.461,214.537,204.064
2009,NE,Midwest,246.23,308.0,30.0,589.91,False,False,0.42662719747338,0.462,0.417,214.537,204.064
2009,NH,Northeast,289.74,427.0,32.0,727.83,False,True,0.49364819348901,0.432,0.398,214.537,229.343
2009,NJ,Northeast,386.96,584.0,85.0,868.43,True,False,0.4929035509371,0.515,0.446,214.537,229.343
2009,NM,West,286.36,359.0,67.0,619.33,True,False,0.43804021420171,0.513,0.462,214.537,218.822
2009,NV,West,321.11,393.0,16.0,753.38,True,False,0.44890931934992,0.498,0.426,214.537,218.822
2009,NY,Northeast,313.31,405.0,64.0,865.56,False,True,0.42687719731482,0.428,0.362,214.537,229.343
2009,OH,Midwest,289.07,372.0,105.0,700.55,True,False,0.38145461432668,0.447,0.413,214.537,204.064
2009,OK,South,304.37,409.0,16.0,640.32,True,False,0.35934124622985,0.519,0.475,214.537,207.845
2009,OR,West,317.9,482.0,113.0,685.48,True,False,0.51320637562978,0.489,0.464,214.537,218.822
2009,PA,Northeast,353.55,558.0,35.0,692.96,True,False,0.6445562015932,0.549,0.51,214.537,229.343
2009,PR,Northeast,115.28,133.0,7.0,344.9,True,False,0.29780950769595,0.361,0.334,214.537,229.343
2009,RI,Northeast,373.23,528.0,68.0,727.14,True,False,0.33753388119388,0.566,0.513,214.537,229.343
2009,SC,South,247.41,326.0,20.0,561.73,True,False,0.37999062929456,0.477,0.44,214.537,207.845
2009,SD,Midwest,259.95,298.0,28.0,789.27,True,False,0.27624237602926,0.478,0.329,214.537,204.064
2009,TN,South,230.28,275.0,30.0,658.61,False,True,0.32128242898866,0.406,0.35,214.537,207.845
2009,TX,South,323.91,392.0,58.0,792.93,False,False,0.28828922975323,0.484,0.409,214.537,207.845
2009,UT,West,319.44,444.0,28.0,692.91,True,False,0.34834964461753,0.495,0.461,214.537,218.822
2009,VA,South,295.8,378.0,54.0,762.79,False,True,0.29182930835041,0.452,0.388,214.537,207.845
2009,VT,Northeast,307.58,425.0,64.0,610.23,True,False,0.5831486557961,0.53,0.504,214.537,229.343
2009,WA,West,405.2,541.0,129.0,868.12,True,False,0.48229963973966,0.527,0.467,214.537,218.822
2009,WI,Midwest,287.61,363.0,54.0,640.37,False,True,0.56722976017394,0.484,0.449,214.537,204.064
2009,WV,South,272.74,424.0,24.0,652.77,True,False,0.40518539026574,0.443,0.418,214.537,207.845
2009,WY,West,347.45,415.0,30.0,751.88,True,False,0.43883724528112,0.509,0.462,214.537,218.822
2010,AK,West,235.3,370.0,56.0,775.81,False,True,0.47070573148165,0.33,0.303,218.056,221.203
2010,AL,South,213.27,265.0,45.0,572.78,False,True,0.23198592128899,0.408,0.372,218.056,211.338
